YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,GeoLocation,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
2010,2010,OR,Oregon,NVSS,Chronic Kidney Disease,Mortality with end-stage renal disease, ,"cases per 100,000",Crude Rate,75.4,75.4, , ,72.7,78.2,Overall,Overall, , , , ,"(44.56744942400047, -120.15503132599969)", ,41,CKD,CKD1_0,CRDRATE,OVERALL,OVR, , , , 
2010,2010,PA,Pennsylvania,NVSS,Chronic Kidney Disease,Mortality with end-stage renal disease, ,"cases per 100,000",Crude Rate,96.5,96.5, , ,94.8,98.2,Overall,Overall, , , , ,"(40.79373015200048, -77.86070029399963)", ,42,CKD,CKD1_0,CRDRATE,OVERALL,OVR, , , , 
2010,2010,RI,Rhode Island,NVSS,Chronic Kidney Disease,Mortality with end-stage renal disease, ,"cases per 100,000",Crude Rate,91.2,91.2, , ,85.4,97,Overall,Overall, , , , ,"(41.70828019300046, -71.52247031399963)", ,44,CKD,CKD1_0,CRDRATE,OVERALL,OVR, , , , 
2010,2010,SC,South Carolina,NVSS,Chronic Kidney Disease,Mortality with end-stage renal disease, ,"cases per 100,000",Crude Rate,95.7,95.7, , ,92.9,98.5,Overall,Overall, , , , ,"(33.998821303000454, -81.04537120699968)", ,45,CKD,CKD1_0,CRDRATE,OVERALL,OVR, , , , 
2010,2010,SD,South Dakota,NVSS,Chronic Kidney Disease,Mortality with end-stage renal disease, ,"cases per 100,000",Crude Rate,88.7,88.7, , ,82.2,95.1,Overall,Overall, , , , ,"(44.353130053000484, -100.3735306369997)", ,46,CKD,CKD1_0,CRDRATE,OVERALL,OVR, , , , 
2010,2010,TN,Tennessee,NVSS,Chronic Kidney Disease,Mortality with end-stage renal disease, ,"cases per 100,000",Crude Rate,87.8,87.8, , ,85.5,90.2,Overall,Overall, , , , ,"(35.68094058000048, -85.77449091399967)", ,47,CKD,CKD1_0,CRDRATE,OVERALL,OVR, , , , 
2010,2010,TX,Texas,NVSS,Chronic Kidney Disease,Mortality with end-stage renal disease, ,"cases per 100,000",Crude Rate,69.3,69.3, , ,68.3,70.4,Overall,Overall, , , , ,"(31.827240407000488, -99.42677020599967)", ,48,CKD,CKD1_0,CRDRATE,OVERALL,OVR, , , , 
2010,2010,US,United States,NVSS,Chronic Kidney Disease,Mortality with end-stage renal disease, ,"cases per 100,000",Crude Rate,75.4,75.4, ,,75.1,75.7,Overall,Overall, , , , ,, ,59,CKD,CKD1_0,CRDRATE,OVERALL,OVR, , , , 
2010,2010,UT,Utah,NVSS,Chronic Kidney Disease,Mortality with end-stage renal disease, ,"cases per 100,000",Crude Rate,40.5,40.5, , ,38.1,42.9,Overall,Overall, , , , ,"(39.360700171000474, -111.58713063499971)", ,49,CKD,CKD1_0,CRDRATE,OVERALL,OVR, , , , 
2010,2010,VA,Virginia,NVSS,Chronic Kidney Disease,Mortality with end-stage renal disease, ,"cases per 100,000",Crude Rate,70.2,70.2, , ,68.4,72,Overall,Overall, , , , ,"(37.54268067400045, -78.45789046299967)", ,51,CKD,CKD1_0,CRDRATE,OVERALL,OVR, , , , 
2010,2010,VT,Vermont,NVSS,Chronic Kidney Disease,Mortality with end-stage renal disease, ,"cases per 100,000",Crude Rate,73.4,73.4, , ,66.6,80.1,Overall,Overall, , , , ,"(43.62538123900049, -72.51764079099962)", ,50,CKD,CKD1_0,CRDRATE,OVERALL,OVR, , , , 
2010,2010,WA,Washington,NVSS,Chronic Kidney Disease,Mortality with end-stage renal disease, ,"cases per 100,000",Crude Rate,73.7,73.7, , ,71.6,75.7,Overall,Overall, , , , ,"(47.52227862900048, -120.47001078999972)", ,53,CKD,CKD1_0,CRDRATE,OVERALL,OVR, , , , 
2010,2010,WI,Wisconsin,NVSS,Chronic Kidney Disease,Mortality with end-stage renal disease, ,"cases per 100,000",Crude Rate,82,82, , ,79.7,84.4,Overall,Overall, , , , ,"(44.39319117400049, -89.81637074199966)", ,55,CKD,CKD1_0,CRDRATE,OVERALL,OVR, , , , 
2010,2010,WV,West Virginia,NVSS,Chronic Kidney Disease,Mortality with end-stage renal disease, ,"cases per 100,000",Crude Rate,119.3,119.3, , ,114.3,124.2,Overall,Overall, , , , ,"(38.66551020200046, -80.71264013499967)", ,54,CKD,CKD1_0,CRDRATE,OVERALL,OVR, , , , 
2010,2010,WY,Wyoming,NVSS,Chronic Kidney Disease,Mortality with end-stage renal disease, ,"cases per 100,000",Crude Rate,58.4,58.4, , ,52.1,64.7,Overall,Overall, , , , ,"(43.23554134300048, -108.10983035299967)", ,56,CKD,CKD1_0,CRDRATE,OVERALL,OVR, , , , 
2010,2010,AK,Alaska,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years, ,"cases per 100,000",Age-adjusted Rate,112.4,112.4, , ,94.3,130.4,Overall,Overall, , , , ,"(64.84507995700051, -147.72205903599973)", ,2,COPD,COPD1_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,AL,Alabama,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years, ,"cases per 100,000",Age-adjusted Rate,153.1,153.1, , ,147.4,158.8,Overall,Overall, , , , ,"(32.84057112200048, -86.63186076199969)", ,1,COPD,COPD1_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,AR,Arkansas,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years, ,"cases per 100,000",Age-adjusted Rate,148.9,148.9, , ,141.8,155.9,Overall,Overall, , , , ,"(34.74865012400045, -92.27449074299966)", ,5,COPD,COPD1_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,AZ,Arizona,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years, ,"cases per 100,000",Age-adjusted Rate,119.4,119.4, , ,115,123.8,Overall,Overall, , , , ,"(34.865970280000454, -111.76381127699972)", ,4,COPD,COPD1_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,CA,California,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years, ,"cases per 100,000",Age-adjusted Rate,101.6,101.6, , ,99.8,103.4,Overall,Overall, , , , ,"(37.63864012300047, -120.99999953799971)", ,6,COPD,COPD1_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,CO,Colorado,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years, ,"cases per 100,000",Age-adjusted Rate,138.8,138.8, , ,132.8,144.7,Overall,Overall, , , , ,"(38.843840757000464, -106.13361092099967)", ,8,COPD,COPD1_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,CT,Connecticut,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years, ,"cases per 100,000",Age-adjusted Rate,80.7,80.7, , ,76.1,85.2,Overall,Overall, , , , ,"(41.56266102000046, -72.64984095199964)", ,9,COPD,COPD1_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,DC,District of Columbia,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years, ,"cases per 100,000",Age-adjusted Rate,68.8,68.8, , ,57.1,80.4,Overall,Overall, , , , ,"(38.907192, -77.036871)", ,11,COPD,COPD1_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,DE,Delaware,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years, ,"cases per 100,000",Age-adjusted Rate,122,122, , ,110.4,133.7,Overall,Overall, , , , ,"(39.008830667000495, -75.57774116799965)", ,10,COPD,COPD1_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,FL,Florida,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years, ,"cases per 100,000",Age-adjusted Rate,111.3,111.3, , ,109.1,113.5,Overall,Overall, , , , ,"(28.932040377000476, -81.92896053899966)", ,12,COPD,COPD1_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,GA,Georgia,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years, ,"cases per 100,000",Age-adjusted Rate,129.2,129.2, , ,125,133.5,Overall,Overall, , , , ,"(32.83968109300048, -83.62758034599966)", ,13,COPD,COPD1_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,HI,Hawaii,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years, ,"cases per 100,000",Age-adjusted Rate,46,46, , ,40.4,51.6,Overall,Overall, , , , ,"(21.304850435000446, -157.85774940299973)", ,15,COPD,COPD1_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,IA,Iowa,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years, ,"cases per 100,000",Age-adjusted Rate,122.5,122.5, , ,116.5,128.5,Overall,Overall, , , , ,"(42.46940091300047, -93.81649055599968)", ,19,COPD,COPD1_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,ID,Idaho,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years, ,"cases per 100,000",Age-adjusted Rate,129.4,129.4, , ,119.7,139.1,Overall,Overall, , , , ,"(43.682630005000476, -114.3637300419997)", ,16,COPD,COPD1_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,IL,Illinois,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years, ,"cases per 100,000",Age-adjusted Rate,107.3,107.3, , ,104.3,110.4,Overall,Overall, , , , ,"(40.48501028300046, -88.99771017799969)", ,17,COPD,COPD1_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,IN,Indiana,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years, ,"cases per 100,000",Age-adjusted Rate,153.8,153.8, , ,148.8,158.8,Overall,Overall, , , , ,"(39.766910452000445, -86.14996019399968)", ,18,COPD,COPD1_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,KS,Kansas,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years, ,"cases per 100,000",Age-adjusted Rate,139,139, , ,131.9,146,Overall,Overall, , , , ,"(38.34774030000045, -98.20078122699965)", ,20,COPD,COPD1_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,KY,Kentucky,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years, ,"cases per 100,000",Age-adjusted Rate,167.1,167.1, , ,160.7,173.4,Overall,Overall, , , , ,"(37.645970271000465, -84.77497104799966)", ,21,COPD,COPD1_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,LA,Louisiana,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years, ,"cases per 100,000",Age-adjusted Rate,121.3,121.3, , ,115.8,126.9,Overall,Overall, , , , ,"(31.31266064400046, -92.44568007099969)", ,22,COPD,COPD1_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,MA,Massachusetts,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years, ,"cases per 100,000",Age-adjusted Rate,85.9,85.9, , ,82.3,89.4,Overall,Overall, , , , ,"(42.27687047000046, -72.08269067499964)", ,25,COPD,COPD1_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,MD,Maryland,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years, ,"cases per 100,000",Age-adjusted Rate,96.3,96.3, , ,92,100.6,Overall,Overall, , , , ,"(39.29058096400047, -76.60926011099963)", ,24,COPD,COPD1_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,ME,Maine,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years, ,"cases per 100,000",Age-adjusted Rate,131.2,131.2, , ,122,140.4,Overall,Overall, , , , ,"(45.254228894000505, -68.98503133599962)", ,23,COPD,COPD1_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,MI,Michigan,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years, ,"cases per 100,000",Age-adjusted Rate,126.6,126.6, , ,123,130.1,Overall,Overall, , , , ,"(44.6613195430005, -84.71439026999968)", ,26,COPD,COPD1_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,MN,Minnesota,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years, ,"cases per 100,000",Age-adjusted Rate,96.1,96.1, , ,91.7,100.4,Overall,Overall, , , , ,"(46.35564873600049, -94.79420050299967)", ,27,COPD,COPD1_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,MO,Missouri,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years, ,"cases per 100,000",Age-adjusted Rate,145.1,145.1, , ,140.2,150,Overall,Overall, , , , ,"(38.635790776000476, -92.56630005299968)", ,29,COPD,COPD1_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,MS,Mississippi,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years, ,"cases per 100,000",Age-adjusted Rate,152.1,152.1, , ,144.6,159.6,Overall,Overall, , , , ,"(32.745510099000455, -89.53803082499968)", ,28,COPD,COPD1_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,MT,Montana,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years, ,"cases per 100,000",Age-adjusted Rate,142.8,142.8, , ,131.1,154.4,Overall,Overall, , , , ,"(47.06652897200047, -109.42442064499971)", ,30,COPD,COPD1_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,NC,North Carolina,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years, ,"cases per 100,000",Age-adjusted Rate,127.9,127.9, , ,124,131.7,Overall,Overall, , , , ,"(35.466220975000454, -79.15925046299964)", ,37,COPD,COPD1_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,ND,North Dakota,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years, ,"cases per 100,000",Age-adjusted Rate,117.4,117.4, , ,104.7,130.1,Overall,Overall, , , , ,"(47.47531977900047, -100.11842104899966)", ,38,COPD,COPD1_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,NE,Nebraska,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years, ,"cases per 100,000",Age-adjusted Rate,135.6,135.6, , ,127,144.2,Overall,Overall, , , , ,"(41.6410409880005, -99.36572062299967)", ,31,COPD,COPD1_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,NH,New Hampshire,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years, ,"cases per 100,000",Age-adjusted Rate,116.5,116.5, , ,107,125.9,Overall,Overall, , , , ,"(43.65595011300047, -71.50036091999965)", ,33,COPD,COPD1_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,NJ,New Jersey,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years, ,"cases per 100,000",Age-adjusted Rate,86.4,86.4, , ,83.3,89.5,Overall,Overall, , , , ,"(40.13057004800049, -74.27369128799967)", ,34,COPD,COPD1_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,NM,New Mexico,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years, ,"cases per 100,000",Age-adjusted Rate,132.5,132.5, , ,124.2,140.8,Overall,Overall, , , , ,"(34.52088095200048, -106.24058098499967)", ,35,COPD,COPD1_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,NV,Nevada,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years, ,"cases per 100,000",Age-adjusted Rate,138.8,138.8, , ,130.6,147,Overall,Overall, , , , ,"(39.493240390000494, -117.07184056399967)", ,32,COPD,COPD1_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,NY,New York,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years, ,"cases per 100,000",Age-adjusted Rate,85.2,85.2, , ,83.1,87.3,Overall,Overall, , , , ,"(42.82700103200045, -75.54397042699964)", ,36,COPD,COPD1_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,OH,Ohio,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years, ,"cases per 100,000",Age-adjusted Rate,139.6,139.6, , ,136.2,143,Overall,Overall, , , , ,"(40.06021014100048, -82.40426005599966)", ,39,COPD,COPD1_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,OK,Oklahoma,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years, ,"cases per 100,000",Age-adjusted Rate,189,189, , ,181.8,196.2,Overall,Overall, , , , ,"(35.47203135600046, -97.52107021399968)", ,40,COPD,COPD1_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,OR,Oregon,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years, ,"cases per 100,000",Age-adjusted Rate,124.2,124.2, , ,118.6,129.9,Overall,Overall, , , , ,"(44.56744942400047, -120.15503132599969)", ,41,COPD,COPD1_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,PA,Pennsylvania,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years, ,"cases per 100,000",Age-adjusted Rate,105.1,105.1, , ,102.4,107.8,Overall,Overall, , , , ,"(40.79373015200048, -77.86070029399963)", ,42,COPD,COPD1_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,RI,Rhode Island,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years, ,"cases per 100,000",Age-adjusted Rate,108,108, , ,98.4,117.7,Overall,Overall, , , , ,"(41.70828019300046, -71.52247031399963)", ,44,COPD,COPD1_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,SC,South Carolina,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years, ,"cases per 100,000",Age-adjusted Rate,126.9,126.9, , ,121.5,132.3,Overall,Overall, , , , ,"(33.998821303000454, -81.04537120699968)", ,45,COPD,COPD1_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,SD,South Dakota,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years, ,"cases per 100,000",Age-adjusted Rate,125.4,125.4, , ,113.4,137.4,Overall,Overall, , , , ,"(44.353130053000484, -100.3735306369997)", ,46,COPD,COPD1_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,TN,Tennessee,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years, ,"cases per 100,000",Age-adjusted Rate,146,146, , ,141.1,150.9,Overall,Overall, , , , ,"(35.68094058000048, -85.77449091399967)", ,47,COPD,COPD1_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,TX,Texas,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years, ,"cases per 100,000",Age-adjusted Rate,120,120, , ,117.4,122.5,Overall,Overall, , , , ,"(31.827240407000488, -99.42677020599967)", ,48,COPD,COPD1_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,US,United States,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years, ,"cases per 100,000",Age-adjusted Rate,116.6,116.6, ,,116,117.2,Overall,Overall, , , , ,, ,59,COPD,COPD1_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,UT,Utah,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years, ,"cases per 100,000",Age-adjusted Rate,90.2,90.2, , ,83.1,97.2,Overall,Overall, , , , ,"(39.360700171000474, -111.58713063499971)", ,49,COPD,COPD1_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,VA,Virginia,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years, ,"cases per 100,000",Age-adjusted Rate,105.1,105.1, , ,101.2,109,Overall,Overall, , , , ,"(37.54268067400045, -78.45789046299967)", ,51,COPD,COPD1_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,VT,Vermont,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years, ,"cases per 100,000",Age-adjusted Rate,125,125, , ,111.2,138.7,Overall,Overall, , , , ,"(43.62538123900049, -72.51764079099962)", ,50,COPD,COPD1_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,WA,Washington,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years, ,"cases per 100,000",Age-adjusted Rate,111.4,111.4, , ,107.1,115.7,Overall,Overall, , , , ,"(47.52227862900048, -120.47001078999972)", ,53,COPD,COPD1_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,WI,Wisconsin,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years, ,"cases per 100,000",Age-adjusted Rate,104.7,104.7, , ,100.5,109,Overall,Overall, , , , ,"(44.39319117400049, -89.81637074199966)", ,55,COPD,COPD1_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,WV,West Virginia,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years, ,"cases per 100,000",Age-adjusted Rate,175.1,175.1, , ,166.1,184.2,Overall,Overall, , , , ,"(38.66551020200046, -80.71264013499967)", ,54,COPD,COPD1_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,WY,Wyoming,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years, ,"cases per 100,000",Age-adjusted Rate,166.2,166.2, , ,147.9,184.5,Overall,Overall, , , , ,"(43.23554134300048, -108.10983035299967)", ,56,COPD,COPD1_1,AGEADJRATE,OVERALL,OVR, , , , 
2010,2010,AK,Alaska,NVSS,Chronic Obstructive Pulmonary Disease,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years, ,"cases per 100,000",Crude Rate,65.5,65.5, , ,55.5,75.5,Overall,Overall, , , , ,"(64.84507995700051, -147.72205903599973)", ,2,COPD,COPD1_1,CRDRATE,OVERALL,OVR, , , , 
